Order_Date,Ship_Mode,Segment,City,State,Country,Orders_Market,Orders_Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Person,People_Region,Order_ID,Market
2013-06-07T00:00:00.000Z,Standard Class,Consumer,LEÓN,Guanajuato,MEXICO,LATAM,North,Office Supplies,Paper,"Green Bar Note Cards, Premium",41.6,2,0.0,8.72,1.18,Medium,Jack Lebron,North,MX-2013-115630,LATAM
2014-07-18T00:00:00.000Z,Second Class,Corporate,APPLE VALLEY,California,UNITED STATES,US,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0.0,0.0,1.18,High,Matt Collister,West,CA-2014-142342,United States
2014-08-28T00:00:00.000Z,Second Class,Consumer,LUDWIGSBURG,Baden-Württemberg,GERMANY,EU,Central,Office Supplies,Art,"BIC Pens, Fluorescent",15.54,1,0.0,5.1,1.16,Medium,Anna Andreadi,Central,ES-2014-2228032,EU
2013-01-31T00:00:00.000Z,Standard Class,Consumer,VALPARAÍSO DE GOIÁS,Goiás,BRAZIL,LATAM,South,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",19.56,6,0.0,5.28,1.15,Medium,Chuck Magee,South,MX-2013-168123,LATAM
2014-03-24T00:00:00.000Z,First Class,Consumer,SEATTLE,Washington,UNITED STATES,US,West,Office Supplies,Paper,Xerox 1898,20.04,3,0.0,9.6192,1.15,Medium,Matt Collister,West,CA-2014-140151,United States
2013-09-19T00:00:00.000Z,Second Class,Corporate,MEDELLÍN,Antioquia,COLOMBIA,LATAM,South,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",15.4,2,0.0,0.92,1.15,Medium,Chuck Magee,South,MX-2013-123386,LATAM
2013-10-14T00:00:00.000Z,Standard Class,Consumer,ROSEVILLE,California,UNITED STATES,US,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,1.14,Medium,Matt Collister,West,CA-2013-145583,United States
2014-11-19T00:00:00.000Z,Same Day,Corporate,MILWAUKEE,Wisconsin,UNITED STATES,US,Central,Office Supplies,Labels,Avery 487,7.38,2,0.0,3.4686,1.14,High,Anna Andreadi,Central,CA-2014-107825,United States
2013-07-13T00:00:00.000Z,First Class,Consumer,TOKYO,Tokyo,JAPAN,APAC,North Asia,Office Supplies,Binders,"Wilson Jones Binder, Recycled",13.38,1,0.0,5.88,1.12,High,Shirley Daniels,North Asia,IN-2013-25112,APAC
2014-08-12T00:00:00.000Z,Second Class,Consumer,SAN SALVADOR,San Salvador,EL SALVADOR,LATAM,Central,Office Supplies,Paper,"Green Bar Computer Printout Paper, Premium",59.52,3,0.0,0.54,1.12,Medium,Anna Andreadi,Central,MX-2014-102995,LATAM
2013-09-20T00:00:00.000Z,Standard Class,Corporate,LEÓN,Guanajuato,MEXICO,LATAM,North,Furniture,Furnishings,"Advantus Stacking Tray, Black",10.572,1,0.4,1.752,1.12,Medium,Jack Lebron,North,MX-2013-111500,LATAM
2014-08-18T00:00:00.000Z,Standard Class,Corporate,BRENTWOOD,California,UNITED STATES,US,West,Office Supplies,Paper,Xerox 1962,8.56,2,0.0,3.852,1.11,Medium,Matt Collister,West,CA-2014-166093,United States
2013-05-24T00:00:00.000Z,Standard Class,Home Office,TEGUCIGALPA,Francisco Morazán,HONDURAS,LATAM,Central,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",21.84,4,0.4,-3.28,1.09,Medium,Anna Andreadi,Central,US-2013-167129,LATAM
2014-01-15T00:00:00.000Z,Standard Class,Consumer,JOHNSON CITY,Tennessee,UNITED STATES,US,South,Office Supplies,Envelopes,"\"#10- 4 1/8\"\" x 9 1/2\"\" Security-Tint Envelopes\"",18.336,3,0.2,6.6468,1.09,Medium,Chuck Magee,South,CA-2014-127306,United States
2013-10-07T00:00:00.000Z,Same Day,Consumer,TULSA,Oklahoma,UNITED STATES,US,Central,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0.0,14.425,1.07,Medium,Anna Andreadi,Central,US-2013-115952,United States
2014-10-16T00:00:00.000Z,Standard Class,Consumer,CAMARILLO,California,UNITED STATES,US,West,Office Supplies,Labels,Avery 478,14.73,3,0.0,7.2177,1.07,Medium,Matt Collister,West,CA-2014-154949,United States
2014-05-30T00:00:00.000Z,Second Class,Consumer,CÓRDOBA,Veracruz,MEXICO,LATAM,North,Office Supplies,Art,"Binney & Smith Pens, Water Color",30.24,3,0.0,11.76,1.07,Medium,Jack Lebron,North,MX-2014-139367,LATAM
2014-07-05T00:00:00.000Z,Standard Class,Consumer,VILLA FRONTERA,Coahuila,MEXICO,LATAM,North,Office Supplies,Labels,"Avery Round Labels, Alphabetical",18.56,4,0.0,2.4,1.06,Medium,Jack Lebron,North,MX-2014-102246,LATAM
2014-09-05T00:00:00.000Z,Standard Class,Corporate,TLALNEPANTLA,México,MEXICO,LATAM,North,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",14.7,5,0.0,4.4,1.05,Medium,Jack Lebron,North,MX-2014-148285,LATAM
2014-05-07T00:00:00.000Z,Standard Class,Consumer,HOBART,Tasmania,AUSTRALIA,APAC,Oceania,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",17.946,1,0.4,-2.694,1.05,Medium,Anthony Jacobs,Oceania,ID-2014-25707,APAC
2013-04-18T00:00:00.000Z,Standard Class,Home Office,TEGUCIGALPA,Francisco Morazán,HONDURAS,LATAM,Central,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",11.472,2,0.4,-3.288,1.03,Medium,Anna Andreadi,Central,US-2013-159660,LATAM
2014-10-01T00:00:00.000Z,First Class,Corporate,SEATTLE,Washington,UNITED STATES,US,West,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",3.89,1,0.0,1.0114,1.03,Critical,Matt Collister,West,CA-2014-147452,United States
2014-04-24T00:00:00.000Z,First Class,Consumer,GREELEY,Colorado,UNITED STATES,US,West,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664,3,0.2,3.3534,1.02,Medium,Matt Collister,West,CA-2014-101700,United States
2013-07-07T00:00:00.000Z,Second Class,Corporate,MATANZAS,Matanzas,CUBA,LATAM,Caribbean,Office Supplies,Fasteners,"Advantus Thumb Tacks, Assorted Sizes",51.52,7,0.0,0.0,1.02,Medium,Giulietta Dortch,Caribbean,MX-2013-110149,LATAM
2014-06-06T00:00:00.000Z,Standard Class,Home Office,TLALPAN,Distrito Federal,MEXICO,LATAM,North,Office Supplies,Labels,"Smead Round Labels, Adjustable",6.4,2,0.0,1.96,1.01,Low,Jack Lebron,North,MX-2014-132927,LATAM
2013-06-07T00:00:00.000Z,First Class,Corporate,MONTAUBAN,Midi-Pyrénées,FRANCE,EU,Central,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window",13.44,1,0.0,4.95,1.01,High,Anna Andreadi,Central,ES-2013-4487295,EU
2013-03-08T00:00:00.000Z,Standard Class,Home Office,BAYAMO,Granma,CUBA,LATAM,Caribbean,Office Supplies,Supplies,"Stiletto Box Cutter, Easy Grip",25.06,1,0.0,11.52,1.0,Medium,Giulietta Dortch,Caribbean,MX-2013-136224,LATAM
2013-05-31T00:00:00.000Z,Standard Class,Corporate,PARKER,Colorado,UNITED STATES,US,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,-11.9616,0.98,Medium,Matt Collister,West,US-2013-105578,United States
2013-08-22T00:00:00.000Z,Standard Class,Consumer,TOKYO,Tokyo,JAPAN,APAC,North Asia,Office Supplies,Supplies,"Kleencut Scissors, High Speed",22.29,1,0.0,9.57,0.97,Medium,Shirley Daniels,North Asia,IN-2013-17699,APAC
2014-11-18T00:00:00.000Z,Standard Class,Corporate,SAINT-MALO,Brittany,FRANCE,EU,Central,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",16.02,1,0.0,0.63,0.95,Medium,Anna Andreadi,Central,ES-2014-4147581,EU
2013-01-28T00:00:00.000Z,Second Class,Corporate,MUMBAI,Maharashtra,INDIA,APAC,Central Asia,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint",9.6,2,0.5,-7.32,0.94,Medium,Nora Preis,Central Asia,IN-2013-68449,APAC
2014-12-22T00:00:00.000Z,Standard Class,Consumer,KOWLOON,Hong Kong,HONG KONG,APAC,North Asia,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",11.85,1,0.0,5.55,0.94,Medium,Shirley Daniels,North Asia,IN-2014-64347,APAC
2014-03-18T00:00:00.000Z,Standard Class,Home Office,HOUSTON,Texas,UNITED STATES,US,Central,Office Supplies,Paper,Xerox 1900,10.272,3,0.2,3.21,0.94,Medium,Anna Andreadi,Central,CA-2014-142867,United States
2014-09-05T00:00:00.000Z,Standard Class,Corporate,TLALNEPANTLA,México,MEXICO,LATAM,North,Office Supplies,Labels,"Smead Shipping Labels, 5000 Label Set",24.0,3,0.0,7.44,0.94,Medium,Jack Lebron,North,MX-2014-148285,LATAM
2013-09-27T00:00:00.000Z,Standard Class,Corporate,SANTO DOMINGO,Santo Domingo,DOMINICAN REPUBLIC,LATAM,Caribbean,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",18.24,3,0.2,-4.14,0.94,Medium,Giulietta Dortch,Caribbean,US-2013-158190,LATAM
2013-05-24T00:00:00.000Z,Standard Class,Home Office,TEGUCIGALPA,Francisco Morazán,HONDURAS,LATAM,Central,Office Supplies,Art,"Stanley Pencil Sharpener, Easy-Erase",10.416,1,0.4,-0.703999999999999,0.93,Medium,Anna Andreadi,Central,US-2013-167129,LATAM
2013-05-26T00:00:00.000Z,Standard Class,Home Office,COLUMBUS,Georgia,UNITED STATES,US,South,Office Supplies,Paper,"\"Wirebound Service Call Books, 5 1/2\"\" x 4\"\"\"",19.36,2,0.0,9.2928,0.93,Medium,Chuck Magee,South,CA-2013-139269,United States
2014-04-26T00:00:00.000Z,Standard Class,Consumer,CHANDLER,Arizona,UNITED STATES,US,West,Office Supplies,Art,Newell 318,8.896,4,0.2,0.6672,0.92,High,Matt Collister,West,CA-2014-129707,United States
2014-03-18T00:00:00.000Z,Standard Class,Home Office,HOUSTON,Texas,UNITED STATES,US,Central,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,0.91,Medium,Anna Andreadi,Central,CA-2014-142867,United States
2013-11-17T00:00:00.000Z,First Class,Consumer,ROSEVILLE,California,UNITED STATES,US,West,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808,0.9,High,Matt Collister,West,CA-2013-124527,United States
2013-05-10T00:00:00.000Z,Standard Class,Corporate,AUSTIN,Texas,UNITED STATES,US,Central,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352,0.9,Medium,Anna Andreadi,Central,US-2013-144057,United States
2014-06-13T00:00:00.000Z,Standard Class,Consumer,MEXICO CITY,Distrito Federal,MEXICO,LATAM,North,Office Supplies,Binders,"Acco Index Tab, Clear",5.72,1,0.0,1.54,0.9,High,Jack Lebron,North,MX-2014-126298,LATAM
2014-08-08T00:00:00.000Z,Second Class,Corporate,STOCKHOLM,Stockholm,SWEDEN,EU,North,Office Supplies,Storage,"Rogers Folders, Wire Frame",29.76,2,0.5,-23.22,0.89,Medium,Jack Lebron,North,IT-2014-3831682,EU
2013-12-24T00:00:00.000Z,Standard Class,Consumer,DUBLIN,Dublin,IRELAND,EU,North,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",15.48,3,0.5,-0.989999999999997,0.89,Medium,Jack Lebron,North,IT-2013-3132916,EU
2014-12-31T00:00:00.000Z,Standard Class,Corporate,FAIRFIELD,California,UNITED STATES,US,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,0.89,Medium,Matt Collister,West,CA-2014-115427,United States
2013-11-04T00:00:00.000Z,First Class,Consumer,PORTLAND,Oregon,UNITED STATES,US,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,7,0.7,-3.465,0.89,High,Matt Collister,West,CA-2013-159023,United States
2014-05-09T00:00:00.000Z,Standard Class,Corporate,BOLOGNA,Emilia-Romagna,ITALY,EU,South,Office Supplies,Labels,"Novimex File Folder Labels, 5000 Label Set",8.64,1,0.0,3.36,0.88,Medium,Chuck Magee,South,ES-2014-4401602,EU
2014-08-16T00:00:00.000Z,First Class,Home Office,BERNE,Bern,SWITZERLAND,EU,Central,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",11.61,3,0.0,1.08,0.88,High,Anna Andreadi,Central,ES-2014-5621218,EU
2014-11-18T00:00:00.000Z,Standard Class,Corporate,SEATTLE,Washington,UNITED STATES,US,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,0.88,Medium,Matt Collister,West,CA-2014-118122,United States
2014-11-17T00:00:00.000Z,First Class,Consumer,SEATTLE,Washington,UNITED STATES,US,West,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.788,0.87,High,Matt Collister,West,US-2014-107888,United States
2013-08-29T00:00:00.000Z,Standard Class,Consumer,ROME,Lazio,ITALY,EU,South,Office Supplies,Fasteners,"OIC Push Pins, Metal",15.03,1,0.0,6.0,0.86,Medium,Chuck Magee,South,ES-2013-4569090,EU
2014-09-27T00:00:00.000Z,Standard Class,Corporate,TEPIC,Nayarit,MEXICO,LATAM,North,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",9.56,1,0.0,2.18,0.86,Medium,Jack Lebron,North,US-2014-142706,LATAM
2014-06-30T00:00:00.000Z,Standard Class,Consumer,SALTILLO,Coahuila,MEXICO,LATAM,North,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",22.428,3,0.4,-14.952,0.85,Medium,Jack Lebron,North,MX-2014-117744,LATAM
2013-04-18T00:00:00.000Z,Standard Class,Home Office,TEGUCIGALPA,Francisco Morazán,HONDURAS,LATAM,Central,Office Supplies,Paper,"Xerox Memo Slips, Recycled",16.128,3,0.4,1.308,0.85,Medium,Anna Andreadi,Central,US-2013-159660,LATAM
2013-06-07T00:00:00.000Z,Standard Class,Home Office,MÉRIDA,Yucatán,MEXICO,LATAM,North,Office Supplies,Binders,"Wilson Jones Binder, Recycled",26.76,3,0.0,4.5,0.84,Medium,Jack Lebron,North,MX-2013-141159,LATAM
2014-10-31T00:00:00.000Z,Standard Class,Consumer,SAN FRANCISCO,California,UNITED STATES,US,West,Office Supplies,Paper,"\"\"\"While you Were Out\"\" Message Book",,7,2.0,0.0,3.71,0.84,Matt Collister,West,CA-2014-123491,United States
2014-03-12T00:00:00.000Z,Standard Class,Corporate,BRUMADO,Bahia,BRAZIL,LATAM,South,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",17.6,4,0.6,-22.88,0.84,Medium,Chuck Magee,South,US-2014-161830,LATAM
2013-03-28T00:00:00.000Z,Standard Class,Consumer,BUENOS AIRES,Buenos Aires,ARGENTINA,LATAM,South,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50",10.8,3,0.4,0.9,0.83,Medium,Chuck Magee,South,MX-2013-109771,LATAM
2014-12-02T00:00:00.000Z,Standard Class,Consumer,LOS ANGELES,California,UNITED STATES,US,West,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.128,2,0.2,3.6714,0.83,Medium,Matt Collister,West,CA-2014-118542,United States
2013-05-24T00:00:00.000Z,First Class,Consumer,MEXICO CITY,Distrito Federal,MEXICO,LATAM,North,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",13.2,2,0.0,4.2,0.82,High,Jack Lebron,North,MX-2013-133074,LATAM
2013-10-15T00:00:00.000Z,Standard Class,Consumer,HOLGUÍN,Holguín,CUBA,LATAM,Caribbean,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable",14.28,2,0.0,0.0,0.8,Medium,Giulietta Dortch,Caribbean,MX-2013-131247,LATAM
2013-04-02T00:00:00.000Z,Second Class,Corporate,SHENZHEN,Guangdong,CHINA,APAC,North Asia,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",8.82,2,0.0,2.64,0.79,Medium,Shirley Daniels,North Asia,IN-2013-42192,APAC
2014-10-20T00:00:00.000Z,Second Class,Corporate,SAN FRANCISCO,California,UNITED STATES,US,West,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368,2,0.2,-3.3506,0.79,Medium,Matt Collister,West,CA-2014-131492,United States
2013-08-29T00:00:00.000Z,Standard Class,Corporate,BOA ESPERANÇA,Minas Gerais,BRAZIL,LATAM,South,Office Supplies,Art,"BIC Pens, Easy-Erase",9.7,1,0.0,0.28,0.77,Medium,Chuck Magee,South,MX-2013-145107,LATAM
2013-04-13T00:00:00.000Z,Standard Class,Consumer,LOS ANGELES,California,UNITED STATES,US,West,Office Supplies,Binders,JM Magazine Binder,13.208,1,0.2,4.6228,0.77,Medium,Matt Collister,West,CA-2013-142398,United States
2013-05-03T00:00:00.000Z,Standard Class,Consumer,CARACAS,Distrito Capital,VENEZUELA,LATAM,South,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes",16.8,5,0.4,0.799999999999997,0.76,Medium,Chuck Magee,South,MX-2013-137729,LATAM
2014-06-05T00:00:00.000Z,Second Class,Consumer,TEGUCIGALPA,Francisco Morazán,HONDURAS,LATAM,Central,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",32.208,4,0.4,-19.392,0.74,Medium,Anna Andreadi,Central,US-2014-103828,United States
2013-12-26T00:00:00.000Z,Standard Class,Corporate,GERA,Thuringia,GERMANY,EU,Central,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",20.82,2,0.0,8.52,0.73,Medium,Anna Andreadi,Central,IT-2013-2280110,EU
2014-11-22T00:00:00.000Z,Standard Class,Home Office,PASADENA,California,UNITED STATES,US,West,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,0.0,2.2412,0.73,Medium,Matt Collister,West,CA-2014-103380,United States
2013-06-07T00:00:00.000Z,Standard Class,Home Office,MÉRIDA,Yucatán,MEXICO,LATAM,North,Office Supplies,Labels,"Avery Shipping Labels, 5000 Label Set",24.48,3,0.0,1.2,0.73,Medium,Jack Lebron,North,MX-2013-141159,LATAM
2014-10-06T00:00:00.000Z,Standard Class,Consumer,MADERO,Tamaulipas,MEXICO,LATAM,North,Office Supplies,Supplies,"Kleencut Scissors, Steel",28.92,2,0.0,10.68,0.72,Medium,Jack Lebron,North,MX-2014-142244,LATAM
2014-02-13T00:00:00.000Z,First Class,Corporate,KAWAGOE,Saitama,JAPAN,APAC,North Asia,Technology,Copiers,"Sharp Fax and Copier, High-Speed",333.6,2,0.0,19.98,0.72,Medium,Shirley Daniels,North Asia,IN-2014-17027,APAC
2013-05-31T00:00:00.000Z,Standard Class,Corporate,PARKER,Colorado,UNITED STATES,US,West,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,0.72,Medium,Matt Collister,West,US-2013-105578,United States
2014-01-31T00:00:00.000Z,Standard Class,Home Office,PALERMO,Sicily,ITALY,EU,South,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",23.22,6,0.0,2.16,0.71,Medium,Chuck Magee,South,ES-2014-5706764,EU
2014-08-30T00:00:00.000Z,First Class,Corporate,QUINCY,Illinois,UNITED STATES,US,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.184,0.71,High,Anna Andreadi,Central,CA-2014-144064,United States
2014-12-30T00:00:00.000Z,Standard Class,Consumer,EDMONDS,Washington,UNITED STATES,US,West,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0.0,9.604,0.71,Medium,Matt Collister,West,CA-2014-130631,United States
2014-10-06T00:00:00.000Z,Standard Class,Corporate,CHICO,California,UNITED STATES,US,West,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0.0,4.108,0.71,Medium,Matt Collister,West,CA-2014-131807,United States
2013-12-20T00:00:00.000Z,Second Class,Home Office,DURANGO,Durango,MEXICO,LATAM,North,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",15.76,4,0.0,2.96,0.71,Medium,Jack Lebron,North,MX-2013-112956,LATAM
2013-08-12T00:00:00.000Z,Standard Class,Home Office,ROME,Lazio,ITALY,EU,South,Office Supplies,Storage,"Tenex Box, Wire Frame",9.342,1,0.4,0.912,0.69,Medium,Chuck Magee,South,ES-2013-2335535,EU
2013-10-23T00:00:00.000Z,Standard Class,Consumer,DONGGUAN,Guangdong,CHINA,APAC,North Asia,Office Supplies,Labels,"Hon Round Labels, Alphabetical",32.4,5,0.0,15.75,0.69,Medium,Shirley Daniels,North Asia,IN-2013-69128,APAC
2014-04-18T00:00:00.000Z,Standard Class,Consumer,LOS ANGELES,California,UNITED STATES,US,West,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0.0,3.597,0.69,Medium,Matt Collister,West,CA-2014-128965,United States
2013-05-10T00:00:00.000Z,Standard Class,Corporate,AUSTIN,Texas,UNITED STATES,US,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792,0.69,Medium,Anna Andreadi,Central,US-2013-144057,United States
2013-09-18T00:00:00.000Z,Standard Class,Home Office,REDMOND,Washington,UNITED STATES,US,West,Office Supplies,Labels,Avery 481,12.32,4,0.0,5.9136,0.69,Medium,Matt Collister,West,US-2013-148957,United States
2013-10-14T00:00:00.000Z,Standard Class,Consumer,MEXICO CITY,Distrito Federal,MEXICO,LATAM,North,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",12.46,1,0.0,0.12,0.68,Medium,Jack Lebron,North,MX-2013-137155,LATAM
2014-03-29T00:00:00.000Z,First Class,Corporate,FAIRFIELD,California,UNITED STATES,US,West,Office Supplies,Paper,Xerox 1968,26.72,4,0.0,12.8256,0.67,High,Matt Collister,West,US-2014-147886,United States
2014-09-30T00:00:00.000Z,First Class,Consumer,BAKERSFIELD,California,UNITED STATES,US,West,Furniture,Furnishings,"\"Howard Miller 13-3/4\"\" Diameter Brushed Chrome Round Wall Clock\"",51.75,1,0.0,15.525,0.67,Medium,Matt Collister,West,CA-2014-140186,United States
2014-09-15T00:00:00.000Z,Standard Class,Consumer,NEW YORK CITY,New York,UNITED STATES,US,East,Office Supplies,Paper,Xerox 1987,11.56,2,0.0,5.6644,0.67,High,Kelly Williams,East,CA-2014-108931,United States
2014-10-08T00:00:00.000Z,Standard Class,Consumer,LIMA,Lima (city),PERU,LATAM,South,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",7.056,4,0.4,-1.184,0.67,High,Chuck Magee,South,US-2014-167500,LATAM
2013-07-08T00:00:00.000Z,Second Class,Consumer,CALABOZO,Guárico,VENEZUELA,LATAM,South,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",13.44,7,0.4,-3.92,0.66,Medium,Chuck Magee,South,MX-2013-134194,LATAM
2014-05-08T00:00:00.000Z,Standard Class,Home Office,CRICIÚMA,Santa Catarina,BRAZIL,LATAM,South,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",6.86,1,0.0,1.78,0.66,High,Chuck Magee,South,MX-2014-135328,LATAM
2013-03-04T00:00:00.000Z,Same Day,Consumer,TIPITAPA,Managua,NICARAGUA,LATAM,Central,Office Supplies,Storage,"Tenex Box, Industrial",11.32,1,0.0,1.92,0.65,Medium,Anna Andreadi,Central,MX-2013-168739,LATAM
2014-01-28T00:00:00.000Z,Standard Class,Consumer,JUÁREZ,Chihuahua,MEXICO,LATAM,North,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip",16.52,1,0.0,4.28,0.65,High,Jack Lebron,North,MX-2014-166814,LATAM
2014-12-16T00:00:00.000Z,Standard Class,Corporate,DEPOK,Jawa Barat,INDONESIA,APAC,Southeast Asia,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",35.5656,2,0.27,-10.2744,0.64,Medium,Alejandro Ballentine,Southeast Asia,ID-2014-71403,APAC
2014-08-08T00:00:00.000Z,Standard Class,Consumer,SAN DIEGO,California,UNITED STATES,US,West,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.644,0.64,Medium,Matt Collister,West,US-2014-155999,United States
2014-11-25T00:00:00.000Z,Standard Class,Corporate,BUENOS AIRES,Buenos Aires,ARGENTINA,LATAM,South,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",9.36,1,0.4,0.459999999999999,0.63,High,Chuck Magee,South,MX-2014-169887,LATAM
